output_csv_path,SENTENCE_NAME,SENTENCE,sentence_decoder,beam_size,top_k,window_size,stride,BLEU,ROUGE-1,ROUGE-L,Cosine
dIIMHOX5AD8_0-8-rgb_front_W64_S32.csv,dIIMHOX5AD8_0-8-rgb_front,"Now that we've covered walking properly, lets work on focusing on One Point, so we're actually moving up the body as we go.",Employee how old were you when you became deaf? how did you become deaf? how much is a ticket to _____?.,1,10,64,32,0.0,0.0,0.0,0.0
cw5evdziBB4_0-8-rgb_front_W64_S32.csv,cw5evdziBB4_0-8-rgb_front,Hello welcome back!,Fryer.,1,10,64,32,0.0,0.0,0.0,0.0
cDJuwtDYaSg_0-8-rgb_front_W64_S32.csv,cDJuwtDYaSg_0-8-rgb_front,Alright the drink that we are about to make is a Black and Tan.,Step-sister.,1,10,64,32,0.0,0.0,0.0,0.0
5RR7dlzkyL0_0-5-rgb_front_W64_S32.csv,5RR7dlzkyL0_0-5-rgb_front,"Now first of all, I want to tell you, when you are doing business over the phone, you automatically lose a huge part of your ability to communicate.",What is the church phone number? where were you born? what is your phone number? which church do you belong to? how much does the book cost? i want to tell you something about my family.,1,10,64,32,7.63,37.5,15.63,29.6
-d5dN54tH2E_0-1-rgb_front_W64_S32.csv,-d5dN54tH2E_0-1-rgb_front,We're going to work on a arm drill that will help you have graceful hand movements in front of you.,How much is a ticket to _____? please fasten your seatbelt. trojan horse what are you doing?.,1,10,64,32,0.0,16.22,10.81,8.87
39FN42e41r0_0-1-rgb_front_W64_S32.csv,39FN42e41r0_0-1-rgb_front,"MICHAEL ROSENGART: Right now, I'm here with two personal trainers, Ryan Regensburg and Jonesy and we're doing some renegade rows.",I should be off now. where are we now? how have you been? where is mcdonalds?.,1,10,64,32,0.0,15.79,10.53,8.15
1-xK5UtDSmE_0-2-rgb_front_W64_S32.csv,1-xK5UtDSmE_0-2-rgb_front,"We're going to look at it from several aspects and the first thing that I would want to speak to would be the owner of the business, the CEO and in my profession, and I work for a company that provides wellness programs.","Nap how long would you like to stay at our hotel? do you remember its registration number? how long would you like to stay at our hotel? what time does the bus arrive? i have a toothache. attar of roses i was born in 1960. could you give me a call at 7 tomorrow morning, please? i am interested in working for your company. what kind of work do you do?.",1,10,64,32,0.0,24.35,19.13,16.51
dKumOzqVk3M_0-8-rgb_front_W64_S32.csv,dKumOzqVk3M_0-8-rgb_front,"Hello, this is JB, I'm with Austin Homebrew Supply in Austin, Texas.",Bridesmaids i was born in 1960.,1,10,64,32,0.0,21.05,21.05,6.74
aoJDJktJkzw_0-3-rgb_front_W64_S32.csv,aoJDJktJkzw_0-3-rgb_front,Okay so our kimchi is pretty all mixed up now and when you are doing this at home you can really set this aside and let the pickling process happen for a good solid 1/2 hour to a hour and you can see now already the different of the texture of the kimchi.,"Nanny i have not seen you in a long time. what time is it? what time does the post office close? are you studying or are you working? i've got a stabbing pain in my back. child and adolescent psychiatry i am looking for a new job. excuse me, could you tell me the way to the station, please? what time is it? may i see your ticket please? what time does the post office close?.",1,10,64,32,0.0,22.9,16.79,21.12
ETOZLBScxWY_0-5-rgb_front_W64_S32.csv,ETOZLBScxWY_0-5-rgb_front,"Hi, this is John Stewart and this is some repair tips for your tent.",Water bath give me a kiss.,1,10,64,32,0.0,0.0,0.0,0.0
EhYk6e-jtWg_0-3-rgb_front_W64_S32.csv,EhYk6e-jtWg_0-3-rgb_front,"Alright, the drink that we are about to make is a Claridge Cocktail.",Growth.,1,10,64,32,0.0,0.0,0.0,0.0
11JT4jRNI-o_0-2-rgb_front_W64_S32.csv,11JT4jRNI-o_0-2-rgb_front,Let's go to the squat position now and add the tubing into that.,Tax revenue.,1,10,64,32,0.0,0.0,0.0,0.0
204P_kHHWks_0-2-rgb_front_W64_S32.csv,204P_kHHWks_0-2-rgb_front,Now I've been applying product to both eyes and I'm finishing out the top of the left side of her eye.,"Dark rye bread when the weather is bad, i read books or watch tv. i got a new computer for my birthday. gallaudet university was the first university for deaf people.",1,10,64,32,0.0,14.81,11.11,7.62
CzkLI34HFIg_0-5-rgb_front_W64_S32.csv,CzkLI34HFIg_0-5-rgb_front,So I'm going to take these pants over and go ahead and press them down.,Geometry the song of songs what time does the post office close?.,1,10,64,32,0.0,0.0,0.0,0.0
-f1_kdl050s_0-1-rgb_front_W64_S32.csv,-f1_kdl050s_0-1-rgb_front,In this clip we are going to talk about dangers for these birds in the household and otherwise.,Ticket purchase how much does it cost to get in?.,1,10,64,32,0.0,14.29,14.29,12.08
FMSiqrDXABU_0-3-rgb_front_W64_S32.csv,FMSiqrDXABU_0-3-rgb_front,"Okay, right now we're going to talk about laying out the job.",Pay in cash.,1,10,64,32,0.0,0.0,0.0,0.0
4GG2H4QR9W8_0-2-rgb_front_W64_S32.csv,4GG2H4QR9W8_0-2-rgb_front,How you doing?,Tie.,1,10,64,32,0.0,0.0,0.0,0.0
bUFsn9GQsCg_0-8-rgb_front_W64_S32.csv,bUFsn9GQsCg_0-8-rgb_front,I have some very good news for you about the Feral cat.,Complete information.,1,10,64,32,0.0,0.0,0.0,0.0
b9zJhvHGxyk_0-3-rgb_front_W64_S32.csv,b9zJhvHGxyk_0-3-rgb_front,My name is Kristy I'm working at the Curves in West Jordan Utah.,Appointment.,1,10,64,32,0.0,0.0,0.0,0.0
c_ThRj8eAf0_0-8-rgb_front_W64_S32.csv,c_ThRj8eAf0_0-8-rgb_front,So we are in the roll your own portion of shotgun.,Open your book. how much does it cost to get to the airport? where can i rent a car?.,1,10,64,32,0.0,13.33,6.67,7.54
bBHYQCDp_9A_0-3-rgb_front_W64_S32.csv,bBHYQCDp_9A_0-3-rgb_front,"When you're running a press, the defense is running a press, one thing that you want to learn how to do, is break that press.",Book selection natural selection where is the tourist information office? i lost my book.,1,10,64,32,0.0,10.0,5.0,6.2
a4uz0W33REs_0-3-rgb_front_W64_S32.csv,a4uz0W33REs_0-3-rgb_front,SARAH HAUER: Hi.,Bolt.,1,10,64,32,0.0,0.0,0.0,0.0
33YRZ5UZTA4_0-2-rgb_front_W64_S32.csv,33YRZ5UZTA4_0-2-rgb_front,"JASON PAINTER: Hi, I'm Jason.",Centigram.,1,10,64,32,0.0,0.0,0.0,0.0
d_V_K6ziiNA_0-8-rgb_front_W64_S32.csv,d_V_K6ziiNA_0-8-rgb_front,"Knots have a long and varied history throughout time, and today I'm going to show you how to make one of the great ones.",Set play there was thunder and lightning last night.,1,10,64,32,0.0,5.88,5.88,7.08
48Hj_AyP3Fk_0-2-rgb_front_W64_S32.csv,48Hj_AyP3Fk_0-2-rgb_front,Hello.,Neo.,1,10,64,32,0.0,0.0,0.0,0.0
a4Nxq0QV_WA_0-3-rgb_front_W64_S32.csv,a4Nxq0QV_WA_0-3-rgb_front,JASON JEANETTE: Hi.,Bolt.,1,10,64,32,0.0,0.0,0.0,0.0
EhYk6e-jtWg_0-5-rgb_front_W64_S32.csv,EhYk6e-jtWg_0-5-rgb_front,"Alright, the drink that we are about to make is a Claridge Cocktail.",Banana i´d like you to meet my friend.,1,10,64,32,0.0,9.09,9.09,5.85
46Cwjrd4ua4_0-2-rgb_front_W64_S32.csv,46Cwjrd4ua4_0-2-rgb_front,"Now the next environmental factors that you want to look at are the date, and the year.",Seagull i am interested in working for your company. the principle of public access to official documents the black stone.,1,10,64,32,0.0,16.22,16.22,19.37
EjzQn4ReeeI_0-3-rgb_front_W64_S32.csv,EjzQn4ReeeI_0-3-rgb_front,"Alright, in this clip we'll be doing the upper body on our cute, more cartoonized angel, and we're just going to give him a simple, white robe.","Modern when the weather is bad, i read books or watch tv. it must have been 2 years, 3 years since i last saw my cousin. in summer i like to go swimming. i am single. she does a lot of sports.",1,10,64,32,0.0,14.08,8.45,4.77
4XgOVMG-zIo_0-1-rgb_front_W64_S32.csv,4XgOVMG-zIo_0-1-rgb_front,I'm going to show you how to make a Bluebird.,Somehow.,1,10,64,32,0.0,0.0,0.0,0.0
a4Nxq0QV_WA_0-5-rgb_front_W64_S32.csv,a4Nxq0QV_WA_0-5-rgb_front,JASON JEANETTE: Hi.,Offer.,1,10,64,32,0.0,0.0,0.0,0.0
eY32ru3Nstc_0-8-rgb_front_W64_S32.csv,eY32ru3Nstc_0-8-rgb_front,"I'm going to show you how to make a Razberi Sunsplash, a wonderfully fruity cocktail.",Reformed what time does the bus arrive?.,1,10,64,32,0.0,0.0,0.0,0.0
0pKzG0RRUz4_0-2-rgb_front_W64_S32.csv,0pKzG0RRUz4_0-2-rgb_front,Another technique is you can braid the hair on first and then start wrapping cause some people have really short hair and we can create the look with adding the hair end.,"Common failure how long are you going to stay here? how long would you like to stay at our hotel? it must have been 2 years, 3 years since i last saw my cousin. i want to tell you something about my family. i am going to the hotel to take a bath. the reds and blues of the sunset are beautiful sometimes i read so much that i forget the housework.",1,10,64,32,0.0,11.54,9.62,13.98
3EjKvwck6ss_0-1-rgb_front_W64_S32.csv,3EjKvwck6ss_0-1-rgb_front,"Now that we've blow dried and separated all the sub-sections, what we're going to do is go ahead and start with our finishing products.",Draft project my friend and i do lots of puzzles. i lost my comb.,1,10,64,32,0.0,9.76,9.76,7.88
eRiOhdeskNE_0-8-rgb_front_W64_S32.csv,eRiOhdeskNE_0-8-rgb_front,Alright we've just completed our two flowers.,How much is a ticket to _____?.,1,10,64,32,0.0,0.0,0.0,0.0
CSxgJLYMLZ4_0-5-rgb_front_W64_S32.csv,CSxgJLYMLZ4_0-5-rgb_front,"Another very good use, although a slightly more risky use of a wading wedge is carrying a backboard in a cross moving current.",Somehow what is your pet's name? what is your name? i lost my pencil. mousetrap work-life balance.,1,10,64,32,0.0,4.76,4.76,4.66
Enhria4v_jo_0-5-rgb_front_W64_S32.csv,Enhria4v_jo_0-5-rgb_front,"Hi, I'm Judy Carrier with Jewels by Park Lane and I'm going to tell you how to clean your sterling silver jewelry.",Experienced winter sports when would you like to go?.,1,10,64,32,0.0,18.18,12.12,12.14
CFRh_KOT9nY_0-5-rgb_front_W64_S32.csv,CFRh_KOT9nY_0-5-rgb_front,"Hi, this is Jon, and in this clip we'll be talking about the portable shop table.","Bar when were you born? take me there, please. is that enough for you? stick your tongue out. how long are you going to stay here? what is the temperature? where does this train go? can i offer you anything to eat? what's your social security number? what time is it? lay the table a table for two, please.",1,10,64,32,0.0,10.39,10.39,12.6
d_0dt3VdYCo_0-8-rgb_front_W64_S32.csv,d_0dt3VdYCo_0-8-rgb_front,"In tennis, a lot of times you're going to get shots that aren't standardized, that you're not really prepared for unless you play a lot.",School year it is not pencil sharpener.,1,10,64,32,0.0,5.71,5.71,3.28
EjzQn4ReeeI_0-5-rgb_front_W64_S32.csv,EjzQn4ReeeI_0-5-rgb_front,"Alright, in this clip we'll be doing the upper body on our cute, more cartoonized angel, and we're just going to give him a simple, white robe.",Charcoal drawing baby pacifier what is your sign in sign language? the baby is cute. can i offer you anything to eat? i have not eaten yet. i like meeting new people. what is your sign in sign language?.,1,10,64,32,0.0,11.76,11.76,6.15
DKJtnSrjIro_0-5-rgb_front_W64_S32.csv,DKJtnSrjIro_0-5-rgb_front,"So we have the bottom prepared, and we've got our little bowl that has the pedestal, and this is set up as well.",From what time is it open? where is the nearest bus stop? what is your pet's name? where is my calculator?.,1,10,64,32,0.0,8.7,8.7,10.82
1G8LIWgKLME_0-2-rgb_front_W64_S32.csv,1G8LIWgKLME_0-2-rgb_front,To begin your dotted nail art you're going to need to use a stylus also known as a dotter.,Nip what’s the matter with you? what time is it? do you take credit cards? have you ever had a tooth pulled? what time is it? how long are you going to stay here?.,1,10,64,32,0.0,14.55,10.91,13.55
dQJyDM9pKR8_0-8-rgb_front_W64_S32.csv,dQJyDM9pKR8_0-8-rgb_front,Effleurage is a massage stroke that basically just stroking the horse.,Footnote how old were you when you became deaf? the wizard of oz.,1,10,64,32,0.0,8.33,8.33,4.31
afDfb8xx09w_0-3-rgb_front_W64_S32.csv,afDfb8xx09w_0-3-rgb_front,Now we're going to be talking about direction of the ball.,Wage negotiation.,1,10,64,32,0.0,0.0,0.0,0.0
5Gw0TpbCMTQ_0-5-rgb_front_W8_S8.csv,5Gw0TpbCMTQ_0-5-rgb_front,"Hi, my name's Floyd, I'm talking to you today from theacousticmusician.com in Sandy, Utah, and we're going to talk about how to read guitar music today.",Interesting is that enough for you? who do you want to talk to? who are you? i am single. well said. water fountain i am single. is there anything else i can do for you? what’s the matter with you? i am single. what would you like? what do you like? may i offer you a drink? well said. heart attack i have a sore throat. how are you feeling? i want to tell you something about my family. how are you feeling? how do you feel? second hand car what’s the matter with you? i've got a stabbing pain in my back. self-advocacy heart attack is there anything else i can do for you? what kind of car have you got?.,1,10,8,8,0.0,14.1,7.69,17.28
2ri5HYm48MA_0-2-rgb_front_W8_S8.csv,2ri5HYm48MA_0-2-rgb_front,REBECCA SATO: Hi.,Metal water-cooled.,1,10,8,8,0.0,0.0,0.0,0.0
bcNtUYh3GNs_0-8-rgb_front_W8_S8.csv,bcNtUYh3GNs_0-8-rgb_front,I'm Veronyka Bass from Veronyka's Color Salon and Day Spa.,Ear earplugs ear lanyard adjuster less than cut off.,1,10,8,8,0.0,0.0,0.0,0.0
bIUmw2DVW7Q_0-3-rgb_front_W8_S8.csv,bIUmw2DVW7Q_0-3-rgb_front,A wrist control that we can use from a slashing attack.,Manager e-bike product use long service cup of coffee.,1,10,8,8,0.0,9.52,9.52,5.95
C4lsh3mZ4jU_0-5-rgb_front_W8_S8.csv,C4lsh3mZ4jU_0-5-rgb_front,Hi!,Head sign.,1,10,8,8,0.0,0.0,0.0,0.0
DfnHNkTE7mE_0-5-rgb_front_W8_S8.csv,DfnHNkTE7mE_0-5-rgb_front,I got my first job back in 1984 on a TV series called Miami Vice.,Metal avant-garde trigonometry collinear what would you like to order? chuckle why do you say that? i do not believe you mineral water is that enough for you? i will take that tie. non-ferrous salt & pepper ferrous metal stickleback the princess and the frog i speak a little bit. i have a sore throat. i will take that tie. i have a sore throat.,1,10,8,8,0.0,4.94,4.94,0.0
C0fPZgeY2rg_0-5-rgb_front_W8_S8.csv,C0fPZgeY2rg_0-5-rgb_front,How does a snake grow?,Interesting how?.,1,10,8,8,0.0,28.57,28.57,22.03
4XlVMRXLydg_0-5-rgb_front_W8_S8.csv,4XlVMRXLydg_0-5-rgb_front,We're going to do gathering chi from heaven and earth.,Wish hatchet hardboiled egg would you like a glass of wine? when would you like to go? upside down i have something in my eye. bus stop malta i need a dentist. what can i get for you? what would you like?.,1,10,8,8,0.0,7.55,3.77,1.98
cHFW_U9e4sM_0-8-rgb_front_W8_S8.csv,cHFW_U9e4sM_0-8-rgb_front,The next point you're going to use for the lower legs especially is inner courtyard or stomach 44.,Easy what’s the matter with you? cup of coffee mineral water take care of who do you want to talk to? do you want a soft drink? penguin is that enough for you? slothful water bottle what are you doing? who do you want to talk to? to the left.,1,10,8,8,0.0,17.14,14.29,21.98
bHdXYjk977I_0-3-rgb_front_W8_S8.csv,bHdXYjk977I_0-3-rgb_front,"Next we are going to talk about is, I am going to do a necklace and I am going to make a turquoise necklace since I have lots of turquoise here to choose from.",Device i pick up my son from the kindergarten. how much does it cost? what is the date today? do you allow animals? my wife is in the hospital. ferrous metal i am a doctor. i have a sore throat. hand sewing i am a doctor. i have a sore throat. i am a doctor. i have a sore throat. cup of coffee trigonometry the elevator is stuck. time is up. at quarter past eight prime number i am a doctor. i have to go home. how much does the book cost?.,1,10,8,8,0.0,22.22,17.46,15.31
DKOzSnHwSFI_0-5-rgb_front_W8_S8.csv,DKOzSnHwSFI_0-5-rgb_front,"Hi, my name is Dave Schoeneck and we're talking about how you're going to feel after your first day of adaptive skiing.",Interesting who are you? may i offer you a drink? to have lunch may i offer you a drink? what would you like? is it true? are you thirsty? i have a sore throat. are you thirsty? who are you? i speak a little bit. what is your name? i am sorry to bother you. i have a sore throat. are you thirsty? keep straight.,1,10,8,8,0.0,11.24,6.74,13.67
fslsm4MqBBE_0-8-rgb_front_W8_S8.csv,fslsm4MqBBE_0-8-rgb_front,Next we are going to be talking about the edge of a snowboard.,Interesting what’s the matter with you? the same as generally speaking how do you feel? how much does it cost? where does this trail lead?.,1,10,8,8,0.0,5.13,5.13,5.36
cYtd23-StEw_0-8-rgb_front_W8_S8.csv,cYtd23-StEw_0-8-rgb_front,Hi.,She.,1,10,8,8,0.0,0.0,0.0,0.0
0pKzG0RRUz4_0-1-rgb_front_W8_S8.csv,0pKzG0RRUz4_0-1-rgb_front,Another technique is you can braid the hair on first and then start wrapping cause some people have really short hair and we can create the look with adding the hair end.,"Take how would you like it? how do you feel? is there anything else i can do for you? how long are you going to stay here? teacup convalescent home time sense how much does it cost to get in? teacup a little adverb of time kangaroo how long are you going to stay here? sociable i have a sore throat. do you take credit cards? chasing its tail. sewing machine teacup do you remember its registration number? time sense weight who do you want to talk to? how long do you want to stay here? short-term memory cochlear implant hypodermic needle is there anything else i can do for you? what is the date today? tea hello, can i help you? how much is it per night? in the money.",1,10,8,8,0.0,9.76,8.54,12.38
0oGfy530AuI_0-1-rgb_front_W8_S8.csv,0oGfy530AuI_0-1-rgb_front,MICHAEL ROSENGART: Thrusters.,You what’s the matter with you? i am hard of hearing.,1,10,8,8,0.0,0.0,0.0,0.0
EmNBzTLRz-E_0-5-rgb_front_W8_S8.csv,EmNBzTLRz-E_0-5-rgb_front,ALICE MONSAERT: This exercise is what I call an advanced level lunge because the back leg is going to stay straight.,Pause i am not hearing i have a rash. i will take that tie. i do not feel well. i have a rash. salt & pepper i have a sore throat. sore throat baritone siren tonsil fair can you wake me at 7 am? i have a sore throat. i am not hearing what is your name? the same as is that enough for you? daffodil.,1,10,8,8,0.0,11.63,6.98,7.14
cS44xaCZy7A_0-8-rgb_front_W8_S8.csv,cS44xaCZy7A_0-8-rgb_front,We're now going to start lunging the horse.,Light remote control how long are you going to stay here? what is the date today? primary school part in three years fall in love.,1,10,8,8,0.0,17.65,17.65,10.96
DdzxfgB4W2c_0-5-rgb_front_W8_S8.csv,DdzxfgB4W2c_0-5-rgb_front,Okay.,Genuine i have a sore throat.,1,10,8,8,0.0,0.0,0.0,0.0
1QmgK8f5JnY_0-1-rgb_front_W8_S8.csv,1QmgK8f5JnY_0-1-rgb_front,"Hello, my names Rebecca Herrick, I'm a licensed massage therapist in Wilmington, North Carolina and I'm here to give my review on Massage Parlors.","Liter i have a sore throat. first name whooping cough old age i am hard of hearing. who are you? caught red-handed driver's license flat screen television can i help you? hit the books ok, i'll take it. twelve o'clock what would you like to order? ohm what's wrong with you? who are you? a little would you like ketchup? what do you like? what is the date today?.",1,10,8,8,0.0,12.0,10.0,0.89
ahJr2i50Qew_0-3-rgb_front_W8_S8.csv,ahJr2i50Qew_0-3-rgb_front,"One thing, as you notice we don't have any three point lines here but, that wasn't always part of the game and this court was probably created during, sometime during that period, is the three point line.",Reference encyclopaedia is there anything else i can do for you? would you like a glass of wine? who are you? how much does it cost? yolk of an egg unleavened bread what is your cellphone number? can you sew on a button for me? ball of yarn what is the date today? i have nothing to do. when do you open? oral sex my father passed away last year. hazel grouse what is the date today? how can i help you? can you sew on a button for me? dimple blacksmithing cup of coffee make an appointment himalayan salt candle holder cabaret coffee cup what time is it? trigonometry major hoarse sore throat very interesting.,1,10,8,8,0.0,7.74,6.45,11.54
Eh2AVkAQsxI_0-3-rgb_front_W8_S8.csv,Eh2AVkAQsxI_0-3-rgb_front,"Hi I'm Lauren, I'm going to be discussing how to add natural highlights at home.",Liter margaret thatcher what would you like? bit hard drive the day before yesterday how long will it take? wash the dishes cup of coffee trigonometry subtrahend sitz bath.,1,10,8,8,0.0,4.35,4.35,2.41
a4uz0W33REs_0-5-rgb_front_W8_S8.csv,a4uz0W33REs_0-5-rgb_front,SARAH HAUER: Hi.,Lecture to have breakfast i have a sore throat.,1,10,8,8,0.0,0.0,0.0,0.0
DEdVsXBut4I_0-5-rgb_front_W8_S8.csv,DEdVsXBut4I_0-5-rgb_front,"Ace 2 suited, ace 3 suited; this is pretty much the best Omaha high low hand because what it gives you gives you the aces you can win the high if you catch another ace or two.","Really is it true? who are you? what's troubling you? how are you feeling? is it true? may i offer you a drink? i don't mind. how would you like it? is there anything else i can do for you? the food is delicious. ok, i'll take it. i have a sore throat. are you thirsty? 7 up are you thirsty? i have a sore throat. i don't mind. harry potter don’t understand what’s the matter with you? hold one's own what happened to you? what’s the matter with you? what is the date today? get up! how long do you want to stay here? i am applying for a credit card. chef's knife school for the deaf trigonometry may i go with you? who are you? i'm fine, thanks. no. who are you? what's that?.",1,10,8,8,0.0,11.96,9.78,35.41
1aJwX9nRlmk_0-2-rgb_front_W8_S8.csv,1aJwX9nRlmk_0-2-rgb_front,"ELIZABETH ROSE: The next thing we're going to do is bring some movement into this area with all the tension, where your headache is happening.",Near the baby is cute. could you give me an advice? pile of books i have a dog. you´re right. who are you waiting for? how long would you like to stay at our hotel? i have a dog. how long do you want to stay here? what is the date today? how long do you want to stay here? what is the date today? freedom of speech #metoo electromotive force i have a toothache. do you use a hearing aid? fiftieth anniversary trigonometry diacritic who? i speak a little bit. trigonometry i need a dentist. do you use a hearing aid? i have not shaved yet. my eyes are itching. do you use a hearing aid? i have a toothache. oral rehydration therapy precious metal.,1,10,8,8,0.0,9.15,9.15,12.98
Eh2AVkAQsxI_0-5-rgb_front_W8_S8.csv,Eh2AVkAQsxI_0-5-rgb_front,"Hi I'm Lauren, I'm going to be discussing how to add natural highlights at home.",Experienced i don't like it at all. water cooling water bottle the princess and the frog give me a kiss. how much does it cost? what is the temperature? how? what is the temperature? camcorder storage surfboard.,1,10,8,8,0.0,10.91,7.27,5.4
bb1Z5dw4N-s_0-8-rgb_front_W8_S8.csv,bb1Z5dw4N-s_0-8-rgb_front,Now there are a few disadvantages to impromptu speaking.,Modern what is the soup of the day? in winter i go skiing. minor (law) to travel candle snuffer candle music stand out of order.,1,10,8,8,0.0,5.88,5.88,3.4
f5EGPzGSCJs_0-8-rgb_front_W8_S8.csv,f5EGPzGSCJs_0-8-rgb_front,Today we're going to talk about how to diagnose an ailment of your fish.,Chick redcurrant how much does it cost? how much does the book cost? it's cheap. in-situ what is the soup of the day? good luck! what are you doing?.,1,10,8,8,0.0,8.7,8.7,5.62
4VXvnpxTEEw_0-1-rgb_front_W8_S8.csv,4VXvnpxTEEw_0-1-rgb_front,In this next clip we're going to talk about wind chill and wind chill factors.,Near how much does it cost to get in? how much does it cost? from what time is it open? flat screen television print on demand i want to brush my teeth. what time is it? how much is it? heretofore.,1,10,8,8,0.0,7.02,7.02,3.77
Enhria4v_jo_0-3-rgb_front_W8_S8.csv,Enhria4v_jo_0-3-rgb_front,"Hi, I'm Judy Carrier with Jewels by Park Lane and I'm going to tell you how to clean your sterling silver jewelry.",Bolt malnourish i speak a little bit. bar short hair antoni gaudi batik hertz south atlantic web 2.0 the statue of liberty cold turkey hazel grouse hypodermic needle wild boar toothache riddle.,1,10,8,8,0.0,3.51,3.51,0.0
C9ordUxwOEQ_0-5-rgb_front_W8_S8.csv,C9ordUxwOEQ_0-5-rgb_front,This is a tire pressure gauge.,Interesting are you thirsty?.,1,10,8,8,0.0,0.0,0.0,0.0
eahjYz2685g_0-8-rgb_front_W8_S8.csv,eahjYz2685g_0-8-rgb_front,"Now another important thing for you to remember, and this is going to be a little difficult, because we all tend to like to please people, we all tend to like accolades and praise.","Relationship what can i get for you? boar is it true? you are pregnant with who? may i offer you a drink? cup of coffee flunk you have the flu. you turn on how are you? i have a bad cough. it is not my fault. how are you? i'm fine, thanks. i have a sore throat. i feel fine. what's wrong with you? i'm fine, thanks. how are you feeling? i have a sore throat. i am just visiting. i like visiting friends and talking about this and that. follow me. leave the clutch. cut off follow me. cut off who are you?.",1,10,8,8,0.0,11.35,8.51,9.5
EmNBzTLRz-E_0-3-rgb_front_W8_S8.csv,EmNBzTLRz-E_0-3-rgb_front,ALICE MONSAERT: This exercise is what I call an advanced level lunge because the back leg is going to stay straight.,Bolt bosnia and herzegovina i am hard of hearing. full back weight lifting athlete's foot hardboiled egg chef's knife dessert knife overdo tonsil dartboard.,1,10,8,8,0.0,8.51,8.51,2.21
CO6qyvvglAE_0-5-rgb_front_W8_S8.csv,CO6qyvvglAE_0-5-rgb_front,And now we're going to talk about some inputs that you can run through your board.,Modern what is the soup of the day? what is the date today? i have a sore throat. how are you? what time is it? well said. what’s the matter with you? i have a sore throat. strep throat how are you? what’s the matter with you? is there anything else i can do for you? what  is happening? siren in the money i do not understand jobless period of notice look at would you be so kind  and keep the seat for me? try on.,1,10,8,8,0.0,5.71,3.81,7.14
dWOtJxrH_Ww_0-8-rgb_front_W8_S8.csv,dWOtJxrH_Ww_0-8-rgb_front,"I'm Tim Gipson, and I'm going to talk to you about trouble shooting your refrigerator.",Digital need who are you? drinking water strep throat tonsil what is your name? how are you feeling? yolk of an egg boy scouts is a good organization. i have a cold. how can i help you?.,1,10,8,8,0.0,14.81,11.11,8.55
4CSSlWonj3E_0-2-rgb_front_W8_S8.csv,4CSSlWonj3E_0-2-rgb_front,RICHARD BUCCOLA: Hi.,Interesting.,1,10,8,8,0.0,0.0,0.0,0.0
DwlVtUKfv3s_0-5-rgb_front_W8_S8.csv,DwlVtUKfv3s_0-5-rgb_front,"As you are getting ready for the ball to come over the net and to hit it, it's important that you're moving side to side and then bouncing on the balls of your feet.",Interesting who are you? very interesting. i am sorry. i have a sore throat. you have the flu. i don't feel like eating. i speak a little bit. the word is free profit and loss statement boar ferrous metal what is your name? who do you want to talk to? what is your sign in sign language? close an account he is bleeding. two-stroke engine open the window. from side to side rack and pinion steering active voice active it will freeze tonight. remote control back your car. what kind of car have you got? why do you say that? what is the temperature? time is up. the elevator is stuck. open a bottle when were you born? toffee i have a sore throat. i do not like this i would like to make a reservation. out of order.,1,10,8,8,0.0,19.21,12.43,30.02
cwLJfXFf9ks_0-8-rgb_front_W8_S8.csv,cwLJfXFf9ks_0-8-rgb_front,The principles of Aikido can be applied to daily life in many different situations.,Really right to reside test to attest narcissism how are you? personal traits beat around the bush trigonometry who are you?.,1,10,8,8,0.0,11.43,5.71,8.5
bbSKqkE4EBs_0-8-rgb_front_W8_S8.csv,bbSKqkE4EBs_0-8-rgb_front,In this segment we're going to take a moment to talk about the benefits of Qigong breathing.,Ahead file time out meeting of the association when will we meet? how are you? i have a stomachache. what are you doing? yes what is the date today?.,1,10,8,8,0.0,17.02,12.77,8.55
3TrMyzNWGpY_0-2-rgb_front_W8_S8.csv,3TrMyzNWGpY_0-2-rgb_front,Hi everybody I'm John Graden from the Martial Arts Teacher's Association and johngraden.com.,Liter cristiano ronaldo phnom penh hypodermic needle i am hard of hearing. i am not hearing i have a toothache. i have a dog. who do you want to talk to? to have lunch how much does it cost to get in? cotton candy candy who do you want to talk to?.,1,10,8,8,0.0,2.94,2.94,0.0
3HCjTYIijec_0-2-rgb_front_W8_S8.csv,3HCjTYIijec_0-2-rgb_front,Urban legends are often the unwritten beliefs that people have and announce to others.,Secret stick your tongue out. keep a secret oral sex i do not believe you what’s the matter with you? i feel better now. what’s the matter with you? when will we meet? switch on what’s the matter with you? when were you born? what is the date today? flattery.,1,10,8,8,0.0,2.99,2.99,5.53
33jxeIIbBnM_0-1-rgb_front_W8_S8.csv,33jxeIIbBnM_0-1-rgb_front,"Hi, my name is Dave Andrews.",You judaism is an old religion. i have a sore throat. i have a stomachache. what is your name? sitz bath stickleback who are you? sitz bath how can i help you? what is the date today? what does that mean? how are you?.,1,10,8,8,0.0,8.0,8.0,10.96
4PKquZ1fUGk_0-2-rgb_front_W8_S8.csv,4PKquZ1fUGk_0-2-rgb_front,The first product that I'm going to talk to about is a product called Egyptian Magic.,Black coffee i have a sore throat. cup of coffee ferrous metal what are the benefits? i have a sore throat. pardon? dolly filth i have nothing to do.,1,10,8,8,0.0,17.39,13.04,6.51
